,Date,Long,Lat
528,2019-08-26 04:00:00,-53.8835449668216,11.478109838443261
529,2019-08-26 04:10:00,-53.917380716669754,11.484004113098218
530,2019-08-26 04:20:00,-53.95123929932851,11.489775123521467
531,2019-08-26 04:30:00,-53.98511932168575,11.495429943591743
532,2019-08-26 04:40:00,-54.01901939062931,11.50097564718778
533,2019-08-26 04:50:00,-54.05293811304709,11.506419308188308
534,2019-08-26 05:00:00,-54.08687409582695,11.511768000472062
535,2019-08-26 05:10:00,-54.120825945856744,11.517028797917774
536,2019-08-26 05:20:00,-54.15479227002437,11.522208774404175
537,2019-08-26 05:30:00,-54.18877167521768,11.527315003810001
538,2019-08-26 05:40:00,-54.22276276832453,11.532354560013982
539,2019-08-26 05:50:00,-54.25676415623281,11.53733451689485
540,2019-08-26 06:00:00,-54.29077444583038,11.542261948331339
541,2019-08-26 06:10:00,-54.324792244005124,11.547143928202178
542,2019-08-26 06:20:00,-54.358816157644874,11.551987530386103
543,2019-08-26 06:30:00,-54.39284479363753,11.556799828761852
544,2019-08-26 06:40:00,-54.42687675887097,11.561587897208147
545,2019-08-26 06:50:00,-54.460910660233026,11.566358809603726
546,2019-08-26 07:00:00,-54.494945104611595,11.571119639827321
547,2019-08-26 07:10:00,-54.52897869889455,11.575877461757663
548,2019-08-26 07:20:00,-54.563010049969726,11.580639349273486
549,2019-08-26 07:30:00,-54.59703776472504,11.585412376253522
550,2019-08-26 07:40:00,-54.63106045004831,11.59020361657651
551,2019-08-26 07:50:00,-54.66507671282745,11.59502014412117
552,2019-08-26 08:00:00,-54.69908515995029,11.599869032766241
553,2019-08-26 08:10:00,-54.73308463882228,11.60475632563961
554,2019-08-26 08:20:00,-54.76707503982447,11.609683596141027
555,2019-08-26 08:30:00,-54.801056535980706,11.614651206389642
556,2019-08-26 08:40:00,-54.83502930031984,11.619659518482823
557,2019-08-26 08:50:00,-54.868993505870804,11.624708894517939
558,2019-08-26 09:00:00,-54.902949325662476,11.62979969659235
559,2019-08-26 09:10:00,-54.93689693272376,11.634932286803425
560,2019-08-26 09:20:00,-54.97083650008354,11.640107027248533
561,2019-08-26 09:30:00,-55.00476820077073,11.645324280025037
562,2019-08-26 09:40:00,-55.0386922078142,11.650584407230303
563,2019-08-26 09:50:00,-55.072608694242874,11.655887770961701
564,2019-08-26 10:00:00,-55.10651783308563,11.661234733316595
565,2019-08-26 10:10:00,-55.14041979737138,11.666625656392352
566,2019-08-26 10:20:00,-55.17431476012899,11.672060902286338
567,2019-08-26 10:30:00,-55.208202894387384,11.677540833095918
568,2019-08-26 10:40:00,-55.242084373175445,11.68306581091846
569,2019-08-26 10:50:00,-55.27595936952208,11.68863619785133
570,2019-08-26 11:00:00,-55.30982805645617,11.694252355991894
